Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon
1849,A1,1,76,20.4806000,-98.1633000
1850,A1,1,1,20.5514760,-98.1585330
1851,A1,1,5,20.5553110,-98.1351250
1852,A1,1,4,20.4828000,-98.1600000
1853,A1,1,5,20.5439000,-98.1399000
1854,A1,1,53,20.4742490,-98.1631210
1855,A1,1,1,20.5105160,-98.1151690
1856,A1,1,74,20.5698490,-98.1322620
1857,A1,1,25,20.5349990,-98.1454040
1858,A1,1,34,20.4578220,-98.2765060
1859,A1,1,5,20.4697240,-98.2506950
1860,A1,1,5,20.4615190,-98.2718300
1861,A1,1,11,20.5456000,-98.1494000
1862,A1,1,3,20.4982780,-98.1934900
1863,A1,1,8,20.4646710,-98.2495680
1864,A1,1,16,20.5492000,-98.1592000
1865,A1,1,2,20.4711640,-98.2535970
1866,A1,1,17,20.4565000,-98.2859000
1867,A1,1,10,20.5372740,-98.1497630
1868,A1,1,8,20.4626940,-98.2422090
1869,A1,1,9,20.5469280,-98.1502690
1870,A1,1,2,20.4621410,-98.2652090
1871,A1,1,2,20.5114480,-98.1177930
1872,A1,1,9,20.4755000,-98.2854000
1873,A1,1,12,20.4667260,-98.2600310
1874,A1,1,6,20.4780000,-98.1355000
1875,A1,1,10,20.4632710,-98.2796670
1876,A1,1,2,20.4615450,-98.2742310
1877,A1,1,2,20.4556090,-98.2705940
1878,A1,1,28,20.4678690,-98.2655330
1879,A1,1,2,20.4606330,-98.2761060
1880,A1,1,2,20.4593510,-98.2708080
1881,A1,1,1,20.5548000,-98.1499000
1882,A1,1,33,20.4720890,-98.2308820
1883,A1,1,10,20.4695210,-98.2755250
1884,A1,1,1,20.5324000,-98.1556000
1885,A1,1,32,20.4681280,-98.2666420
1886,A1,1,7,20.4592530,-98.2743530
1887,A1,1,5,20.4584820,-98.2605670
1888,A1,1,4,20.4437580,-98.1621250
1889,A1,1,21,20.4735500,-98.2454740
1890,A1,1,131,20.4738690,-98.2498470
1891,A1,1,8,20.4658400,-98.2663110
1892,A1,1,6,20.4906680,-98.1347910
1893,A1,1,7,20.4869000,-98.1403000
1894,A1,1,54,20.4827480,-98.2393020
1895,A1,1,11,20.4590000,-98.2816000
1896,A1,1,6,20.5047440,-98.1201810
1897,A1,1,7,20.5103220,-98.1185380
1898,A1,1,2,20.4751690,-98.2701490
1899,A1,1,3,20.4562060,-98.2654960
1900,A1,1,4,20.4752000,-98.1592000
1901,A1,1,2,20.4651190,-98.2437590
1902,A1,1,18,20.4719140,-98.2188140
1903,A1,1,1,20.4655230,-98.2426110
1904,A1,1,2,20.4629000,-98.1595000
1905,A1,2,35,20.4830000,-98.1278000
1906,A1,1,10,20.4661000,-98.2671000
1907,A1,1,0,20.5586660,-98.1674130
1908,A1,1,2,20.4647100,-98.2443290
1909,A1,1,8,20.4659260,-98.2691650
1910,A1,1,14,20.4535000,-98.2659000
1911,A1,1,48,20.4658360,-98.2579330
1912,A1,1,92,20.4620080,-98.2424650
1913,A1,1,27,20.4635000,-98.2687000
1914,A1,1,20,20.4567790,-98.2604830
1915,A1,1,1,20.4764090,-98.2465230
1916,A1,1,17,20.5372720,-98.1773120
1917,A1,1,3,20.5081000,-98.1579000
1918,A1,1,5,20.4503000,-98.2683000
1919,A1,1,7,20.4871800,-98.2641550
1920,A1,1,2,20.5314000,-98.1520000
1921,A1,1,2,20.4526850,-98.2577480
1922,A1,1,2,20.4570770,-98.2746610
1923,A1,1,2,20.4579300,-98.2479730
1924,A1,1,2,20.4610240,-98.2702540
1925,A1,1,4,20.4559670,-98.2637740
1926,A1,1,51,20.4710000,-98.2671000
1927,A1,1,14,20.5365970,-98.1395720
1928,A1,1,1,20.4550180,-98.2514220
1929,A1,1,27,20.4549230,-98.2668000
1930,A1,1,32,20.4721340,-98.2725350
1931,A1,1,59,20.4691610,-98.2710950
1932,A1,1,9,20.4730550,-98.2288820
1933,A1,1,2,20.5476000,-98.1594000
1934,A1,1,2,20.5203540,-98.1507470
1935,A1,1,4,20.4808450,-98.2526340
1936,A1,1,19,20.4824260,-98.2704250
1937,A1,1,15,20.4583460,-98.2585650
1938,A1,1,14,20.4542360,-98.2016350
1939,A1,1,2,20.4621490,-98.2699310
1940,A1,1,67,20.4703580,-98.2419460
1941,A1,1,22,20.4520810,-98.2614390
1942,A1,1,1,20.4677000,-98.2676000
1943,A1,1,2,20.5536690,-98.1463610
1944,A1,1,7,20.4817170,-98.2550160
1945,A1,1,12,20.5457000,-98.1535000
1946,A1,1,10,20.4756850,-98.2480490
1947,A1,1,8,20.5416730,-98.1611760
1948,A1,1,11,20.5152000,-98.1568000
1949,A1,1,1,20.5384530,-98.1498120
1950,A1,1,34,20.4608480,-98.2704840
1951,A1,1,13,20.4682290,-98.2558460
1952,A1,1,2,20.4607680,-98.2531950
1953,A1,1,2,20.5088510,-98.1132540
1954,A1,1,1,20.4617260,-98.2681790
1955,A1,1,2,20.5112000,-98.1154000
1956,A1,1,4,20.4405820,-98.1570520
1957,A1,1,5,20.4544820,-98.1652230
1958,A1,1,3,20.5056000,-98.1285000
1959,A1,1,1,20.5474000,-98.1531000
1960,A1,1,16,20.4623990,-98.2669860
1961,A1,1,10,20.4629680,-98.2789970
1962,A1,1,2,20.4511600,-98.2688830
1963,A1,1,3,20.4670440,-98.2607900
1964,A1,1,2,20.4599710,-98.2318430
1965,A1,1,10,20.4634000,-98.2879000
1966,A1,1,47,20.4540930,-98.2775450
1967,A1,1,18,20.5073000,-98.1538000
1968,A1,1,1,20.4650820,-98.2241090
1969,A1,1,6,20.4769590,-98.2362920
1970,A1,1,67,20.4751000,-98.2679000
1971,A1,1,12,20.4441750,-98.1612820
1972,A1,1,27,20.4601320,-98.2734750
1973,A1,1,18,20.4455680,-98.2676790
1974,A1,1,5,20.4373080,-98.1576690
1975,A1,1,2,20.5307810,-98.1411940
1976,A1,1,2,20.4659870,-98.2522620
1977,A1,2,54,20.4628600,-98.2256530
1978,A1,1,2,20.4469620,-98.2834640
1979,A1,1,2,20.4543070,-98.2674520
1980,A1,1,5,20.4675000,-98.1460000
1981,A1,1,4,20.4570000,-98.2872000
1982,A1,1,18,20.4741410,-98.2560290
1983,A1,1,1,20.4637610,-98.2504370
1984,A1,1,1,20.5592810,-98.1528560
1985,A1,1,9,20.4877830,-98.2076800
1986,A1,1,2,20.4438120,-98.2845240
1987,A1,1,6,20.4667120,-98.2640710
1988,A1,1,1,20.4622000,-98.2748000
1989,A1,1,6,20.4545640,-98.2604570
1990,A1,1,21,20.4577900,-98.2687530
1991,A1,1,11,20.4641130,-98.2600720
1992,A1,1,12,20.5360110,-98.1460470
1993,A1,1,23,20.4777030,-98.2505130
1994,A1,1,16,20.4635870,-98.2477180
1995,A1,1,2,20.4693820,-98.2588150
1996,A1,1,2,20.4741000,-98.2775000
1997,A1,1,37,20.5587780,-98.1438840
1998,A1,1,1,20.4557000,-98.2727000
1999,A1,1,1,20.5377100,-98.1482090
2000,A1,1,9,20.4691200,-98.2820300
2001,A1,1,9,20.4598000,-98.2802000
2002,A1,1,4,20.5317310,-98.1513720
2003,A1,1,19,20.4549210,-98.2719870
2004,A1,1,1,20.4615380,-98.2640030
2005,A1,1,2,20.4644370,-98.2582630
2006,A1,1,0,20.5042230,-98.1536350
2007,A1,1,18,20.4721620,-98.2379460
2008,A1,1,0,20.4731360,-98.1336230
2009,A1,1,12,20.4504480,-98.2798240
2010,A1,1,1,20.4767000,-98.1421000
2011,A1,1,13,20.4744390,-98.2729100
2012,A1,1,1,20.4623400,-98.2667280
2013,A1,1,4,20.5219000,-98.1350000
2014,A1,1,2,20.4603430,-98.2659500
2015,A1,1,4,20.5257000,-98.1786000
2016,A1,1,27,20.4777910,-98.2412750
2017,A1,1,3,20.4651320,-98.2573920
2018,A1,1,2,20.4656000,-98.1294000
2019,A1,1,10,20.4738000,-98.1877000
2020,A1,1,7,20.5351000,-98.1372000
2021,A1,1,2,20.4527480,-98.2814070
2022,A1,1,12,20.4573550,-98.2642250
2023,A1,1,12,20.4633360,-98.2762850
2024,A1,1,2,20.4709920,-98.2657340
2025,A1,2,12.5,20.4702910,-98.2376990
2026,A1,1,8,20.5772560,-98.1312240
2027,A1,1,1,20.4482470,-98.2908510
2028,A1,1,30,20.4560160,-98.2610320
2029,A1,1,3,20.5281470,-98.1460810
2030,A1,1,21,20.5226920,-98.1339750
2031,A1,1,22,20.4746900,-98.2437270
2032,A1,1,4,20.5521000,-98.1398000
2033,A1,1,1,20.5240000,-98.1393000
2034,A1,1,2,20.4492210,-98.2635350
2035,A1,1,2,20.5132670,-98.1431520
2036,A1,1,7,20.4489860,-98.2721110
2037,A1,1,2,20.5704310,-98.1324110
2038,A1,1,10,20.4768350,-98.2565490
2039,A1,1,21,20.4510000,-98.2673000
2040,A1,1,23,20.4562410,-98.2759270
2041,A1,1,14,20.4613790,-98.2243660
2042,A1,1,18,20.4824000,-98.1539000
2043,A1,1,3,20.5001210,-98.2723360
2044,A1,1,2,20.4751480,-98.1406780
2045,A1,1,54,20.4615350,-98.2768280
2046,A1,1,8,20.4572800,-98.2616310
2047,A1,1,2,20.4574710,-98.2799370
2048,A1,1,2,20.4775570,-98.2354590
2049,A1,1,2,20.4557800,-98.2455930
2050,A1,1,4,20.5068000,-98.1247000
2051,A1,1,16,20.4720120,-98.2576760
2052,A1,1,21,20.4644040,-98.2546140
2053,A1,1,2,20.4466620,-98.2812250
2054,A1,1,5,20.4672620,-98.1948090
2055,A1,1,4,20.5562180,-98.1340560
2056,A1,1,17,20.4791000,-98.2767000
2057,A1,1,1,20.5149000,-98.1391000
2058,A1,1,0,20.5121550,-98.2408070
2059,A1,2,4,20.5222000,-98.1293000
2060,A1,1,40,20.5087000,-98.1242000
2061,A1,1,5,20.5469070,-98.1419230
2062,A1,1,10,20.5145800,-98.1741190
2063,A1,1,2,20.4522400,-98.2798700
2064,A1,1,3,20.4666000,-98.2835000
2065,A1,1,2,20.4592000,-98.1706000
2066,A1,1,1,20.4371780,-98.1546140
2067,A1,1,4,20.4626640,-98.2599860
2068,A1,1,142,20.4553930,-98.2793140
2069,A1,1,32,20.4646000,-98.2713000
2070,A1,1,5,20.4444050,-98.2701740
2071,A1,1,51,20.4549780,-98.2722100
2072,A1,1,4,20.5494500,-98.1718840
2073,A1,1,4,20.5148000,-98.1262000
2074,A1,1,5,20.4634000,-98.2660000
2075,A1,1,8,20.4518560,-98.2686910
2076,A1,1,10,20.4730550,-98.2358820
2077,A1,1,13,20.4765000,-98.2798000
2078,A1,1,6,20.5218000,-98.1356000
2079,A1,1,57,20.4580270,-98.2768000
2080,A1,1,116,20.5209210,-98.1434660
2081,A1,1,2,20.4557620,-98.2789980
2082,A1,1,3,20.4501630,-98.1709910
2083,A1,1,8,20.5130000,-98.1479000
2084,A1,1,5,20.4587000,-98.2613000
2085,A1,1,1,20.5632290,-98.1937600
2086,A1,1,3,20.4718000,-98.2200000
2087,A1,1,3,20.4394120,-98.1588150
2088,A1,1,1,20.5241000,-98.1405000
2089,A1,1,2,20.4660670,-98.2497620
2090,A1,1,1,20.4632670,-98.2691660
2091,A1,1,24,20.5013700,-98.1792480
2092,A1,1,4,20.5626270,-98.1190210
2093,A1,1,24,20.4970000,-98.1987000
2094,A1,1,2,20.5518570,-98.1329270
2095,A1,1,17,20.4523770,-98.2774400
2096,A1,1,2,20.4534990,-98.2705850
2097,A1,1,23,20.5439160,-98.1577810
2098,A1,1,4,20.5168000,-98.1559000
2099,A1,1,12,20.4489870,-98.2571610
2100,A1,1,1,20.4487190,-98.2749220
2101,A1,1,13,20.5701620,-98.1346600
2102,A1,1,3,20.5152490,-98.1852950
2103,A1,1,2,20.4677090,-98.2786750
2104,A1,1,1,20.4706000,-98.1772000
2105,A1,1,2,20.4497440,-98.2834330
2106,A1,1,25,20.4705260,-98.2578000
2107,A1,1,13,20.4993000,-98.1651000
2108,A1,1,4,20.4924000,-98.1854000
2109,A1,1,14,20.4968500,-98.1582670
2110,A1,1,33,20.4638600,-98.2169890
2111,A1,1,20,20.4694080,-98.2277410
2112,A1,1,4,20.5175700,-98.1331610
2113,A1,1,4,20.5116000,-98.1551000
2114,A1,1,5,20.4644320,-98.1585470
2115,A1,1,7,20.4861100,-98.1561490
2116,A1,1,10,20.4929670,-98.1983540
2117,A1,1,4,20.5331000,-98.1363000
2118,A1,1,5,20.4934390,-98.2402960
2119,A1,1,15,20.4754630,-98.1738640
2120,A1,1,6,20.4806000,-98.1726000
2121,A1,1,5,20.4550170,-98.1991170
2122,A1,1,66,20.5017580,-98.1210980
2123,A1,1,2,20.4789420,-98.2342920
2124,A1,1,1,20.5210700,-98.1374070
2125,A1,1,21,20.4802180,-98.2298240
2126,A1,1,36,20.4810920,-98.1549160
2127,A1,1,10,20.5126070,-98.2024290
2128,A1,1,6,20.4876000,-98.1802000
2129,A1,1,22,20.5282000,-98.1455000
2130,A1,1,4,20.4576520,-98.1636820
2131,A1,1,3,20.4627000,-98.1538000
2132,A1,1,14,20.4797000,-98.1693000
2133,A1,1,2,20.4484420,-98.2894880
2134,A1,1,10,20.5110140,-98.1946190
2135,A1,1,20,20.5192700,-98.1672560
2136,A1,2,10.5,20.5316400,-98.1736900
2137,A1,1,1,20.5011000,-98.1691000
2138,A1,1,14,20.4839130,-98.1695540
2139,A1,1,5,20.5132590,-98.1311140
2140,A1,1,1,20.4737990,-98.1845990
2141,A1,1,47,20.5813000,-98.1317000
2142,A1,1,3,20.4991000,-98.1854000
2143,A1,2,35.5,20.4585170,-98.2649590
2144,A1,1,0,20.4941740,-98.1120380
2145,A1,1,34,20.4710510,-98.1446800
2146,A1,1,15,20.4631210,-98.2708570
2147,A1,1,1,20.4991000,-98.1592000
2148,A1,1,37,20.4895000,-98.2024000
2149,A1,1,2,20.4598070,-98.2641720
2150,A1,1,1,20.4941000,-98.1686000
2151,A1,1,2,20.4629040,-98.2790070
2152,A1,1,2,20.5402780,-98.1740400
2153,A1,1,3,20.4779300,-98.1386200
2154,A1,1,145,20.4721600,-98.1730300
2155,A1,1,4,20.4881810,-98.2398780
2156,A1,1,2,20.5069900,-98.2345790
2157,A1,1,7,20.4752160,-98.1609630
2158,A1,1,11,20.5530000,-98.1196000
2159,A1,1,5,20.4848580,-98.1815770
2160,A1,1,10,20.4825000,-98.1568000
2161,A1,1,16,20.5034420,-98.1198510
2162,A1,1,8,20.4785570,-98.2000050
2163,A1,1,3,20.4447460,-98.1642100
2164,A1,1,2,20.4680000,-98.1467000
2165,A1,1,2,20.4636780,-98.2009310
2166,A1,1,4,20.5166970,-98.1274160
2167,A1,1,26,20.4511490,-98.2690470
2168,A1,1,2,20.4630260,-98.2843490
2169,A1,1,1,20.4568980,-98.2691550
2170,A1,1,2,20.4451180,-98.1540070
2171,A1,1,3,20.5493270,-98.1494420
2172,A1,1,2,20.5716000,-98.1186000
2173,A1,1,2,20.5367000,-98.1473000
2174,A1,1,95,20.4404740,-98.2825590
2175,A1,1,1,20.4594600,-98.2828520
2176,A1,1,2,20.5278630,-98.2338710
2177,A1,1,3,20.4997000,-98.2018000
2178,A1,1,7,20.5157570,-98.1394900
2179,A1,1,2,20.4748000,-98.1745000
2180,A1,1,3,20.5458430,-98.1310180
2181,A1,1,1,20.5332800,-98.2289700
2182,A1,1,1,20.4580430,-98.2833440
2183,A1,1,1,20.5222220,-98.1284050
2184,A1,1,21,20.5453000,-98.1354000
2185,A1,1,16,20.4879660,-98.1786890
2186,A1,1,12,20.4724770,-98.1673060
2187,A1,1,2,20.4858260,-98.1556180
2188,A1,1,2,20.4874000,-98.1692000
2189,A1,1,2,20.5317270,-98.2345290
2190,A1,1,3,20.5129000,-98.1287000
2191,A1,1,5,20.4885840,-98.2038320
2192,A1,1,5,20.5103000,-98.1935000
2193,A1,1,2,20.4947000,-98.1643000
2194,A1,1,14,20.5221950,-98.1562820
2195,A1,1,3,20.4720000,-98.1704000
2196,A1,1,13,20.4866000,-98.1694000
2197,A1,1,0,20.5609000,-98.1444000
2198,A1,1,7,20.4733890,-98.1615680
2199,A1,1,2,20.4495950,-98.2710270
2200,A1,1,3,20.4587420,-98.1483260
2201,A1,1,8,20.5467000,-98.1619000
2202,A1,1,1,20.5658000,-98.1509000
2203,A1,1,1,20.4889880,-98.1407920
2204,A1,1,1,20.5229000,-98.1453000
2205,A1,1,6,20.4920650,-98.2378430
2206,A1,1,1,20.4709000,-98.1612000
2207,A1,1,17,20.4832550,-98.1398700
2208,A1,1,1,20.5569080,-98.1898490
2209,A1,1,21,20.4842360,-98.1495160
2210,A1,1,2,20.4839000,-98.1820000
2211,A1,1,2,20.4925240,-98.2036140
2212,A1,1,17,20.5338000,-98.1810000
2213,A1,1,1,20.5561000,-98.1441000
2214,A1,1,42,20.4941360,-98.1908700
2215,A1,1,7,20.5059000,-98.1328000
2216,A1,1,5,20.5035000,-98.1804000
2217,A1,1,1,20.4575000,-98.1511000
2218,A1,1,4,20.5057440,-98.1756390
2219,A1,1,9,20.4698780,-98.1785920
2220,A1,1,4,20.4696660,-98.1655210
2221,A1,1,1,20.5367010,-98.1453980
2222,A1,1,12,20.4854350,-98.1760850
2223,A1,1,6,20.5537000,-98.1453000
2224,A1,1,17,20.4700000,-98.1434000
2225,A1,1,5,20.4875840,-98.1938720
2226,A1,1,4,20.5408000,-98.1360000
2227,A1,1,2,20.5484410,-98.1383030
2228,A1,1,6,20.4350380,-98.1538900
2229,A1,2,84.5,20.4859820,-98.1548990
2230,A1,1,3,20.4567000,-98.1548000
2231,A1,1,19,20.4489020,-98.1640350
2232,A1,1,2,20.5066000,-98.2041000
2233,A1,1,1,20.5151000,-98.1212000
2234,A1,1,13,20.5488600,-98.1304990
2235,A1,1,19,20.4861000,-98.1657000
2236,A1,1,1,20.4544000,-98.1576000
2237,A1,1,2,20.5107730,-98.2183200
2238,A1,1,10,20.5122280,-98.1928630
2239,A1,1,3,20.4822000,-98.1464000
2240,A1,1,9,20.5365890,-98.1378580
2241,A1,1,2,20.4955220,-98.2799700
2242,A1,1,4,20.4796350,-98.1832960
2243,A1,1,6,20.5107190,-98.2113400
2244,A1,1,1,20.5522500,-98.1399880
2245,A1,1,2,20.5052980,-98.1652620
2246,A1,1,11,20.5153000,-98.1347000
2247,A1,1,16,20.4680260,-98.1690390
2248,A1,1,7,20.4806000,-98.1421000
2249,A1,1,6,20.5510390,-98.1351590
2250,A1,1,9,20.5217680,-98.1227570
2251,A1,1,4,20.4988690,-98.2031970
2252,A1,1,14,20.5631030,-98.1759390
2253,A1,1,6,20.5065000,-98.1400000
2254,A1,1,11,20.4788000,-98.2237000
2255,A1,1,2,20.4630000,-98.1825000
2256,A1,1,3,20.4619000,-98.1724000
2257,A1,1,2,20.5334140,-98.2479320
2258,A1,1,3,20.5021000,-98.2071000
2259,A1,1,24,20.4779000,-98.2179000
2260,A1,1,0,20.5414000,-98.1562000
2261,A1,1,1,20.4728000,-98.1581000
2262,A1,1,1,20.5149000,-98.1377030
2263,A1,1,6,20.4943770,-98.2181110
2264,A1,1,21,20.5302050,-98.1546810
2265,A1,1,8,20.4406200,-98.1558790
2266,A1,1,3,20.5475000,-98.1237000
2267,A1,1,6,20.5197250,-98.1621270
2268,A1,1,3,20.5202130,-98.2109670
2269,A1,1,37,20.5427000,-98.1296000
2270,A1,1,4,20.4844000,-98.2246000
2271,A1,1,2,20.4733000,-98.2117000
2272,A1,1,9,20.5169440,-98.1468250
2273,A1,1,4,20.5440000,-98.1458000
2274,A1,1,4,20.4863450,-98.1841480
2275,A1,1,2,20.5732000,-98.1266000
2276,A1,1,12,20.4739810,-98.1344810
2277,A1,1,8,20.4547000,-98.1602000
2278,A1,1,4,20.4982000,-98.1878000
2279,A1,1,13,20.4955000,-98.1262000
2280,A1,1,12,20.4976250,-98.2054800
2281,A1,1,32,20.5079000,-98.1328000
2282,A1,1,4,20.5464100,-98.1359490
2283,A1,1,1,20.4806010,-98.1844800
2284,A1,1,7,20.5066000,-98.1918000
2285,A1,1,6,20.5017350,-98.1606290
2286,A1,1,2,20.4795050,-98.2877340
2287,A1,1,1,20.4773000,-98.1514000
2288,A1,1,4,20.5333710,-98.1455820
2289,A1,1,8,20.5445730,-98.1450790
2290,A1,1,2,20.4704000,-98.2164000
2291,A1,1,1,20.4810710,-98.1533400
2292,A1,1,6,20.5182000,-98.1328000
2293,A1,1,2,20.4878170,-98.2674330
2294,A1,1,3,20.4853000,-98.1472000
2295,A1,1,12,20.5748250,-98.1938200
2296,A1,1,13,20.5343250,-98.2516560
2297,A1,1,8,20.5430940,-98.1899800
2298,A1,1,3,20.4735320,-98.2325270
2299,A1,1,37,20.4945750,-98.2810950
2300,A1,1,4,20.5331950,-98.1266760
2301,A1,1,24,20.5244550,-98.1812420
2302,A1,1,1,20.4992000,-98.1502000
2303,A1,1,10,20.4772000,-98.1596000
2304,A1,1,4,20.4714000,-98.1485000
2305,A1,1,4,20.5317880,-98.1450690
2306,A1,1,56,20.4704970,-98.2490630
2307,A1,1,4,20.5246000,-98.1334000
2308,A1,1,4,20.5708000,-98.1359000
2309,A1,1,3,20.4879500,-98.1943440
2310,A1,1,1,20.5612000,-98.1363000
2311,A1,1,6,20.4635000,-98.1670000
2312,A1,1,1,20.4755300,-98.2694530
2313,A1,1,21,20.4884620,-98.1667170
2314,A1,1,0,20.5463000,-98.1242000
2315,A1,1,2,20.4678200,-98.2011880
2316,A1,1,3,20.4651000,-98.1688000
2317,A1,1,11,20.4738000,-98.2175000
2318,A1,1,8,20.4908000,-98.2037000
2319,A1,1,1,20.4819130,-98.2237890
2320,A1,1,3,20.4890270,-98.1840040
2321,A1,1,11,20.5163740,-98.1486280
2322,A1,1,1,20.4966000,-98.2147000
2323,A1,1,1,20.4979100,-98.2034740
2324,A1,1,7,20.4739300,-98.2680790
2325,A1,1,13,20.4850000,-98.1520000
2326,A1,1,11,20.4816200,-98.1459860
2327,A1,1,2,20.5134000,-98.2181000
2328,A1,1,10,20.4767000,-98.1753000
2329,A1,1,10,20.4644000,-98.1549000
2330,A1,1,8,20.4758780,-98.2043920
2331,A1,2,86,20.4835340,-98.1332230
2332,A1,1,23,20.4882000,-98.1961000
2333,A1,1,1,20.5078000,-98.1759000
2334,A1,1,1,20.4366390,-98.1665850
2335,A1,1,20,20.4807000,-98.1532000
2336,A1,1,1,20.5272770,-98.2214200
2337,A1,1,7,20.4951600,-98.2358750
2338,A1,1,0,20.4801340,-98.1664340
2339,A1,1,7,20.5212120,-98.2277700
2340,A1,1,0,20.5450050,-98.1516280
2341,A1,1,81,20.4785560,-98.1608020
2342,A1,1,6,20.4501010,-98.1618100
2343,A1,1,1,20.4770000,-98.1613000
2344,A1,1,18,20.4637000,-98.1661000
2345,A1,1,14,20.4844730,-98.1801520
2346,A1,1,2,20.4931000,-98.1877000
2347,A1,1,20,20.4749330,-98.1771490
2348,A1,1,3,20.4794720,-98.1328630
2349,A1,1,2,20.5266800,-98.1366500
2350,A1,1,2,20.4999000,-98.1547000
2351,A1,1,2,20.5250090,-98.2400650
2352,A1,1,27,20.5261240,-98.1309470
2353,A1,1,12,20.4785000,-98.1550000
2354,A1,1,4,20.5468090,-98.1283410
2355,A1,1,22,20.5275630,-98.1308460
2356,A1,1,1,20.5329090,-98.2519270
2357,A1,1,2,20.5084000,-98.1987000
2358,A1,1,2,20.4665220,-98.2592590
2359,A1,1,4,20.4896220,-98.2070140
2360,A1,1,23,20.4872000,-98.1652000
2361,A1,1,30,20.4706370,-98.1350020
2362,A1,1,7,20.4933860,-98.1679760
2363,A1,1,12,20.4971920,-98.1898740
2364,A1,1,11,20.4692000,-98.2243000
2365,A1,1,4,20.5360800,-98.1368100
2366,A1,1,8,20.5711450,-98.1378810
2367,A1,1,11,20.4687000,-98.1730000
2368,A1,1,39,20.5415060,-98.1487010
2369,A1,1,8,20.5600000,-98.1457000
2370,A1,1,10,20.5161000,-98.1511490
2371,A1,1,16,20.5096550,-98.1494170
2372,A1,1,10,20.5132800,-98.1700500
2373,A1,1,2,20.4866550,-98.2068800
2374,A1,1,26,20.5028250,-98.1909990
2375,A1,1,4,20.5494710,-98.1443530
2376,A1,1,8,20.4908290,-98.1462590
2377,A1,1,123,20.5518730,-98.1837030
2378,A1,1,2,20.4721060,-98.1425080
2379,A1,1,2,20.5144810,-98.1824110
2380,A1,1,1,20.4830000,-98.1630000
2381,A1,1,11,20.5389850,-98.1641200
2382,A1,1,2,20.4647000,-98.1534000
2383,A1,1,3,20.4529000,-98.1620000
2384,A1,1,13,20.4395440,-98.1667580
2385,A1,1,7,20.4854000,-98.1852000
2386,A1,1,2,20.5120000,-98.1397000
2387,A1,1,7,20.5301020,-98.2659630
2388,A1,1,3,20.5434990,-98.1609680
2389,A1,1,8,20.4502800,-98.1564730
2390,A1,1,11,20.4712660,-98.1454700
2391,A1,1,52,20.5364000,-98.1324000
2392,A1,1,48,20.4445690,-98.1528910
2393,A1,1,2,20.5236120,-98.1872560
2394,A1,1,25,20.4791560,-98.2057390
2395,A1,1,7,20.4827000,-98.1687000
2396,A1,1,2,20.4749360,-98.1856600
2397,A1,1,2,20.5567330,-98.1389580
2398,A1,1,18,20.5211710,-98.1904600
2399,A1,1,10,20.4802760,-98.2030340
2400,A1,2,30,20.4812330,-98.1399580
2401,A1,1,2,20.4691100,-98.1505280
2402,A1,1,13,20.4958570,-98.2906230
2403,A1,1,5,20.5391180,-98.2351530
2404,A1,1,5,20.5313000,-98.1457000
2405,A1,1,2,20.5283320,-98.2547950
2406,A1,1,1,20.5404000,-98.1507000
2407,A1,1,1,20.5147000,-98.2104000
2408,A1,1,10,20.5275220,-98.2518050
2409,A1,2,1,20.4555570,-98.1543840
2410,A1,1,6,20.5278620,-98.1401470
2411,A1,1,4,20.4825000,-98.1753000
2412,A1,1,2,20.4593000,-98.1663000
2413,A1,1,2,20.5144790,-98.2642310
2414,A1,1,4,20.4826130,-98.1768500
2415,A1,1,4,20.4910280,-98.1395070
2416,A1,1,2,20.4655350,-98.2748790
2417,A1,1,5,20.4558000,-98.1652000
2418,A1,1,10,20.5223000,-98.1419000
2419,A1,1,17,20.4618740,-98.1552420
2420,A1,1,14,20.5036870,-98.1716600
2421,A1,1,8,20.4828000,-98.1465000
2422,A1,1,0,20.5024480,-98.2019400
2423,A1,1,2,20.4617000,-98.1765000
2424,A1,1,27,20.5309540,-98.2495050
2425,A1,1,3,20.5517000,-98.1293000
2426,A1,1,10,20.4850030,-98.1820110
2427,A1,1,1,20.5201190,-98.2307880
2428,A1,1,3,20.5425890,-98.1756530
2429,A1,1,10,20.4934850,-98.1936600
2430,A1,1,1,20.4772760,-98.1518530
2431,A1,1,4,20.4544680,-98.2566590
2432,A1,1,1,20.4907000,-98.1855000
2433,A1,1,2,20.5392110,-98.1390010
2434,A1,1,15,20.5344000,-98.1341000
2435,A1,1,12,20.4973000,-98.1891000
2436,A1,2,14,20.4705730,-98.2758050
2437,A1,2,10,20.4951000,-98.1974000
2438,A1,1,16,20.5024000,-98.2054000
2439,A1,1,2,20.5052000,-98.1909000
2440,A1,1,23,20.4800800,-98.2590750
2441,A1,1,7,20.5265720,-98.1650490
2442,A1,1,5,20.4457000,-98.1516000
2443,A1,2,85.5,20.5172250,-98.1938210
2444,A1,1,11,20.4787580,-98.1429610
2445,A1,1,1,20.4900000,-98.1565000
2446,A1,1,0,20.4862740,-98.2740160
2447,A1,1,2,20.5454000,-98.1384730
2448,A1,1,10,20.5531130,-98.1521130
2449,A1,1,2,20.4862000,-98.2053000
2450,A1,1,3,20.5380450,-98.2363460
2451,A1,1,2,20.4807100,-98.2690780
2452,A1,1,2,20.5207530,-98.2628200
2453,A1,1,7,20.5197220,-98.2057640
2454,A1,1,23,20.4736420,-98.1537600
